Date,Sort Order,Account,Merchant Name,Amount,Running Balance,Category
12/6/2023,695,Primary Checkings - 3102,COMCAST 8529101 DES:XXXXX5419 ID:7791310 INDN:KENNETH *MEAD CO ID:XXXXX13249 PPD,-$60.00,$1278.42,
12/8/2023,696,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.13,$2899.55,
12/8/2023,697,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX64342,-$125.00,$2774.55,
12/8/2023,698,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX64343,-$125.00,$2649.55,
12/8/2023,699,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX64346,-$125.00,$2524.55,
12/8/2023,700,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX64345,-$50.00,$2474.55,
12/8/2023,701,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX64344,-$20.00,$2454.55,
12/11/2023,702,Primary Checkings - 3102,AMZN Mktp US 12/09 REFUND XXXXX61072 WA,$28.60,$2483.15,
12/11/2023,703,Primary Checkings - 3102,AMZN Mktp US 12/09 REFUND XXXXX61072 WA,$25.22,$2508.37,
12/11/2023,704,Primary Checkings - 3102,"MATTERHACKERS, IN 12/08 PURCHASE XXXXX35838 CA",-$43.09,$2465.28,
12/11/2023,705,Primary Checkings - 3102,CCBill.com *Only 12/08 PURCHASE XXXXX69279 CA,-$3.00,$2462.28,
12/11/2023,706,Primary Checkings - 3102,DISCORD* NITROMON 12/09 PURCHASE XXXXX77815 CA,-$9.99,$2452.29,
12/11/2023,707,Primary Checkings - 3102,MICRO ELE 3280 12/10 MOBILE PURCHASE Madison Heig OH,-$19.07,$2433.22,
12/11/2023,708,Primary Checkings - 3102,CULTS3D.COM 12/10 PURCHASE BRIVE LA GAIL 00,-$2.07,$2431.15,
12/11/2023,709,Primary Checkings - 3102,Patreon* Membersh 12/10 PURCHASE XXXXX76446 CA,-$2.00,$2429.15,
12/11/2023,710,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/11/23,-$2.78,$2426.37,
12/12/2023,711,Primary Checkings - 3102,MUSESCORE PRO+ & 12/11 PURCHASE GENT 00,-$39.99,$2386.38,
12/12/2023,712,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/12/23,-$0.01,$2386.37,
12/15/2023,713,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.13,$4007.50,
12/15/2023,714,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX25793,-$125.00,$3882.50,
12/15/2023,715,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX25794,-$125.00,$3757.50,
12/15/2023,716,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX25797,-$125.00,$3632.50,
12/15/2023,717,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX25796,-$50.00,$3582.50,
12/15/2023,718,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX25795,-$20.00,$3562.50,
12/18/2023,719,Primary Checkings - 3102,APPLE.COM/BILL 12/15 PURCHASE XXXXX27753 CA,-$0.99,$3561.51,
12/18/2023,720,Primary Checkings - 3102,"GITHUB, INC. 12/15 PURCHASE XXXXX84820 CA",-$10.00,$3551.51,
12/18/2023,721,Primary Checkings - 3102,WL *STEAM PURCHAS 12/16 PURCHASE XXXXX22985 WA,-$23.84,$3527.67,
12/18/2023,722,Primary Checkings - 3102,Amazon.com*1R0P73 12/18 PURCHASE Amzn.com/bill WA,-$27.42,$3500.25,
12/18/2023,723,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/18/23,-$0.75,$3499.50,
12/19/2023,724,Primary Checkings - 3102,AMZN Mktp US*VO5F 12/18 PURCHASE XXXXX61072 WA,-$10.59,$3488.91,
12/19/2023,725,Primary Checkings - 3102,TIKTOK SHOP 12/18 PURCHASE CULVER CITY CA,-$25.43,$3463.48,
12/19/2023,726,Primary Checkings - 3102,TIKTOK SHOP 12/18 PURCHASE XXXXX40896 CA,-$24.37,$3439.11,
12/19/2023,727,Primary Checkings - 3102,TIKTOK SHOP 12/18 PURCHASE CULVER CITY CA,-$94.27,$3344.84,
12/19/2023,728,Primary Checkings - 3102,TIKTOK SHOP 12/18 PURCHASE XXXXX40896 CA,-$105.99,$3238.85,
12/19/2023,729,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX84590103 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$73.54,$3165.31,
12/19/2023,730,Primary Checkings - 3102,DTE Energy DES:XXXXX7474 ID: INDN:neth Mead Kenneth Mead CO ID:XXXXX20792 PPD,-$44.45,$3120.86,
12/19/2023,731,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/19/23,-$2.35,$3118.51,
12/20/2023,732,Primary Checkings - 3102,CCBill.com *Only 12/17 PURCHASE XXXXX69279 CA,-$10.00,$3108.51,
12/21/2023,733,Primary Checkings - 3102,YOUMACON.C* YOUMA 12/15 REFUND ROCHESTER HIL MI,$40.00,$3148.51,
12/22/2023,734,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.14,$4769.65,
12/22/2023,735,Primary Checkings - 3102,CRUNCHYROLL.COM 12/21 PURCHASE XXXXX63560 TX,-$9.99,$4759.66,
12/22/2023,736,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX54229,-$125.00,$4634.66,
12/22/2023,737,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX54230,-$125.00,$4509.66,
12/22/2023,738,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX54233,-$125.00,$4384.66,
12/22/2023,739,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX54232,-$50.00,$4334.66,
12/22/2023,740,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX54231,-$20.00,$4314.66,
12/22/2023,741,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/22/23,-$0.01,$4314.65,
12/26/2023,742,Primary Checkings - 3102,AMZN Mktp US*V02S 12/21 PURCHASE XXXXX61072 WA,-$24.36,$4290.29,
12/26/2023,743,Primary Checkings - 3102,Nintendo CA111554 12/24 PURCHASE XXXXX53700 WA,-$63.59,$4226.70,
12/26/2023,744,Primary Checkings - 3102,PAYPAL *CASPIANLO 12/25 PURCHASE XXXXX57733 CA,-$4.00,$4222.70,
12/26/2023,745,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/26/23,-$1.05,$4221.65,
12/27/2023,746,Primary Checkings - 3102,AMZN Mktp US*UW6L 12/23 PURCHASE XXXXX61072 WA,-$21.83,$4199.82,
12/27/2023,747,Primary Checkings - 3102,AMZN Mktp US*ZN0Z 12/23 PURCHASE XXXXX61072 WA,-$35.00,$4164.82,
12/27/2023,748,Primary Checkings - 3102,PETS BEST INSURAN 12/26 PURCHASE XXXXX87237 NC,-$26.47,$4138.35,
12/27/2023,749,Primary Checkings - 3102,CITY OF FRASER UT 12/26 PURCHASE XXXXX16064 MI,-$77.96,$4060.39,
12/27/2023,750,Primary Checkings - 3102,GM Financial DES:GMF Pymt ID:XXXXX6521024 INDN:KENNETH MEAD CO ID:IXXXXX0781 PPD,-$540.99,$3519.40,
12/27/2023,751,Primary Checkings - 3102,CONSUMERS ENERGY DES:ENERGYBILL ID:XXXXX0126422 INDN:Kenneth Mead CO ID:XXXXX42310 WEB,-$71.09,$3448.31,
12/27/2023,752,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/27/23,-$0.74,$3447.57,
12/28/2023,753,Primary Checkings - 3102,AMZN Mktp US*GN6F 12/27 PURCHASE XXXXX61072 WA,-$15.89,$3431.68,
12/28/2023,754,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/28/23,-$0.11,$3431.57,
12/29/2023,755,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.14,$5052.71,
12/29/2023,756,Primary Checkings - 3102,BOFFS MARKET 12/28 PURCHASE XXXXX84545 MI,-$6.79,$5045.92,
12/29/2023,757,Primary Checkings - 3102,STEAMGAMES.COM 42 12/28 PURCHASE XXXXX99642 WA,-$25.43,$5020.49,
12/29/2023,758,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX31005,-$125.00,$4895.49,
12/29/2023,759,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX31006,-$125.00,$4770.49,
12/29/2023,760,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX31009,-$125.00,$4645.49,
12/29/2023,761,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX31008,-$50.00,$4595.49,
12/29/2023,762,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX31007,-$20.00,$4575.49,
12/29/2023,763,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 12/29/23,-$0.78,$4574.71,
1/2/2024,764,Primary Checkings - 3102,Etsy.com*SuperEff 01/01 PURCHASE XXXXX57955 NY,-$0.40,$4574.31,
1/2/2024,765,Primary Checkings - 3102,TRANSFER KENNETH MEAD:Sarah Mead Confirmation# XXXXX10273,-$47.00,$4527.31,
1/2/2024,766,Primary Checkings - 3102,UNITEDWHOLESALE DES:LOAN PAYMT ID:XXXXX64218 INDN:KENNETH MEAD CO ID:9DRAFTING WEB,-$1964.01,$2563.30,
1/2/2024,767,Primary Checkings - 3102,MULVEY GARDENS C DES:Assn Dues ID:41710707 INDN:Kenneth Mead CO ID:HOAPAYMENT WEB,-$200.00,$2363.30,
1/2/2024,768,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX32229469 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$60.00,$2303.30,
1/2/2024,769,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/02/24,-$0.60,$2302.70,
1/5/2024,770,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.13,$3923.83,
1/5/2024,771,Primary Checkings - 3102,RING YEARLY PLAN 01/04 PURCHASE XXXXX61918 CA,-$39.99,$3883.84,
1/5/2024,772,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63539,-$125.00,$3758.84,
1/5/2024,773,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63540,-$125.00,$3633.84,
1/5/2024,774,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX63543,-$125.00,$3508.84,
1/5/2024,775,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX63542,-$50.00,$3458.84,
1/5/2024,776,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63541,-$20.00,$3438.84,
1/5/2024,777,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/05/24,-$0.01,$3438.83,
1/8/2024,778,Primary Checkings - 3102,BKOFAMERICA ATM 01/06 #XXXXX8387 WITHDRWL ROCHESTER-ORION ROCHESTER HIL MI,-$300.00,$3138.83,
1/8/2024,779,Primary Checkings - 3102,COMCAST 8529101 DES:XXXXX5419 ID:7310294 INDN:KENNETH *MEAD CO ID:XXXXX13249 PPD,-$60.00,$3078.83,
1/10/2024,780,Primary Checkings - 3102,DISCORD* NITROMON 01/09 PURCHASE XXXXX77815 CA,-$9.99,$3068.84,
1/10/2024,781,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/10/24,-$0.01,$3068.83,
1/12/2024,782,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1621.13,$4689.96,
1/12/2024,783,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX27081,-$125.00,$4564.96,
1/12/2024,784,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX27082,-$125.00,$4439.96,
1/12/2024,785,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX27085,-$125.00,$4314.96,
1/12/2024,786,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX27084,-$50.00,$4264.96,
1/12/2024,787,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX27083,-$20.00,$4244.96,
1/16/2024,788,Primary Checkings - 3102,APPLE.COM/BILL 01/15 PURCHASE XXXXX27753 CA,-$0.99,$4243.97,
1/16/2024,789,Primary Checkings - 3102,"GITHUB, INC. 01/15 PURCHASE XXXXX84820 CA",-$10.00,$4233.97,
1/16/2024,790,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/16/24,-$0.01,$4233.96,
1/17/2024,791,Primary Checkings - 3102,ETSY INC DES:PAYOUT ID:etsy INDN:Kenneth Mead CO ID:XXXXX63381 CCD PMT INFO:TRN*1*etsy**3S5U2X61MMBLHVDM\RMR*IK*etsy com\,$12.73,$4246.69,
1/17/2024,792,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX55802184 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$60.00,$4186.69,
1/18/2024,793,Primary Checkings - 3102,APPLE.COM/BILL 01/17 REFUND XXXXX27753 CA,$0.93,$4187.62,
1/18/2024,794,Primary Checkings - 3102,APPLE.COM/BILL 01/17 PURCHASE XXXXX27753 CA,-$2.99,$4184.63,
1/18/2024,795,Primary Checkings - 3102,AMZN Mktp US*R80X 01/17 PURCHASE XXXXX61072 WA,-$18.00,$4166.63,
1/18/2024,796,Primary Checkings - 3102,AMZN Mktp US*RT7Q 01/17 PURCHASE XXXXX61072 WA,-$16.39,$4150.24,
1/18/2024,797,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/18/24,-$0.62,$4149.62,
1/19/2024,798,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1959.45,$6109.07,
1/19/2024,799,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX57974,-$125.00,$5984.07,
1/19/2024,800,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX57975,-$125.00,$5859.07,
1/19/2024,801,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX57978,-$125.00,$5734.07,
1/19/2024,802,Primary Checkings - 3102,DTE Energy DES:XXXXX7474 ID: INDN:neth Mead Kenneth Mead CO ID:XXXXX20792 PPD,-$65.86,$5668.21,
1/19/2024,803,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX57977,-$50.00,$5618.21,
1/19/2024,804,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX57976,-$20.00,$5598.21,
1/22/2024,805,Primary Checkings - 3102,CCBill.com *Only 01/17 PURCHASE XXXXX69279 CA,-$10.00,$5588.21,
1/22/2024,806,Primary Checkings - 3102,STEAMGAMES.COM 42 01/21 PURCHASE XXXXX99642 WA,-$28.61,$5559.60,
1/22/2024,807,Primary Checkings - 3102,AMZN Mktp US*R82B 01/21 PURCHASE XXXXX61072 WA,-$27.23,$5532.37,
1/22/2024,808,Primary Checkings - 3102,TACO BELL #037169 01/21 MOBILE PURCHASE FRASER MI,-$14.12,$5518.25,
1/22/2024,809,Primary Checkings - 3102,AMZN Mktp US*R00B 01/21 PURCHASE XXXXX61072 WA,-$31.79,$5486.46,
1/22/2024,810,Primary Checkings - 3102,SP HORNANDRHODE 01/21 PURCHASE MANASSAS VA,-$18.00,$5468.46,
1/22/2024,811,Primary Checkings - 3102,CRUNCHYROLL.COM 01/21 PURCHASE XXXXX63560 TX,-$9.99,$5458.47,
1/22/2024,812,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/22/24,-$2.26,$5456.21,
1/24/2024,813,Primary Checkings - 3102,AMZN Mktp US*R80A 01/23 PURCHASE XXXXX61072 WA,-$13.78,$5442.43,
1/24/2024,814,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/24/24,-$0.22,$5442.21,
1/25/2024,815,Primary Checkings - 3102,AMZN Mktp US*R053 01/24 PURCHASE XXXXX61072 WA,-$21.93,$5420.28,
1/25/2024,816,Primary Checkings - 3102,TikTok Shop 01/25 PURCHASE XXXXX40896 CA,-$105.99,$5314.29,
1/25/2024,817,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/25/24,-$0.08,$5314.21,
1/26/2024,818,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1620.24,$6934.45,
1/26/2024,819,Primary Checkings - 3102,DEPT EDUCATION DES:STUDENT LN ID:0000 INDN:KENNETH J MEAD CO ID:XXXXX01303 PPD,-$260.38,$6674.07,
1/26/2024,820,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX40543,-$125.00,$6549.07,
1/26/2024,821,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX40544,-$125.00,$6424.07,
1/26/2024,822,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX40547,-$125.00,$6299.07,
1/26/2024,823,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX40546,-$50.00,$6249.07,
1/26/2024,824,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX40545,-$20.00,$6229.07,
1/29/2024,825,Primary Checkings - 3102,PETS BEST INSURAN 01/26 PURCHASE XXXXX87237 NC,-$26.47,$6202.60,
1/29/2024,826,Primary Checkings - 3102,PIRATE SHIP POST 01/26 PURCHASE XXXXX55854 WY,-$3.86,$6198.74,
1/29/2024,827,Primary Checkings - 3102,GM Financial DES:GMF Pymt ID:XXXXX6521024 INDN:KENNETH MEAD CO ID:IXXXXX0781 PPD,-$540.99,$5657.75,
1/29/2024,828,Primary Checkings - 3102,CONSUMERS ENERGY DES:ENERGYBILL ID:XXXXX0126422 INDN:Kenneth Mead CO ID:XXXXX42310 WEB,-$80.12,$5577.63,
1/29/2024,829,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 01/29/24,-$0.67,$5576.96,
2/1/2024,830,Primary Checkings - 3102,CITY OF FRASER UT 01/30 PURCHASE XXXXX16064 MI,-$94.36,$5482.60,
2/1/2024,831,Primary Checkings - 3102,UNITEDWHOLESALE DES:LOAN PAYMT ID:XXXXX64218 INDN:KENNETH MEAD CO ID:9DRAFTING WEB,-$1964.01,$3518.59,
2/1/2024,832,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 02/01/24,-$0.64,$3517.95,
2/2/2024,833,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1620.26,$5138.21,
2/2/2024,834,Primary Checkings - 3102,AMZN Mktp US*R26F 02/01 PURCHASE XXXXX61072 WA,-$128.20,$5010.01,
2/2/2024,835,Primary Checkings - 3102,BUFFALO WILD ECOM 02/01 PURCHASE XXXXX10591 MI,-$10.81,$4999.20,
2/2/2024,836,Primary Checkings - 3102,APPLE.COM/BILL 02/01 PURCHASE XXXXX27753 CA,-$10.59,$4988.61,
2/2/2024,837,Primary Checkings - 3102,TRANSFER KENNETH MEAD:Sarah Mead Confirmation# XXXXX23743,-$47.00,$4941.61,
2/2/2024,838,Primary Checkings - 3102,MULVEY GARDENS C DES:Assn Dues ID:42726842 INDN:Kenneth Mead CO ID:HOAPAYMENT WEB,-$200.00,$4741.61,
2/2/2024,839,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX58277,-$125.00,$4616.61,
2/2/2024,840,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX58278,-$125.00,$4491.61,
2/2/2024,841,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX58281,-$125.00,$4366.61,
2/2/2024,842,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX58280,-$50.00,$4316.61,
2/2/2024,843,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX58279,-$20.00,$4296.61,
2/2/2024,844,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 02/02/24,-$1.40,$4295.21,
2/6/2024,845,Primary Checkings - 3102,COMCAST 8529101 DES:XXXXX5419 ID:6632813 INDN:KENNETH *MEAD CO ID:XXXXX13249 PPD,-$60.00,$4235.21,
2/9/2024,846,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1620.25,$5855.46,
2/9/2024,847,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63250,-$125.00,$5730.46,
2/9/2024,848,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63251,-$125.00,$5605.46,
2/9/2024,849,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX63254,-$125.00,$5480.46,
2/9/2024,850,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX63253,-$50.00,$5430.46,
2/9/2024,851,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX63252,-$20.00,$5410.46,
2/12/2024,852,Primary Checkings - 3102,STEAMGAMES.COM 42 02/10 PURCHASE XXXXX99642 WA,-$50.00,$5360.46,
2/12/2024,853,Primary Checkings - 3102,DISCORD* NITROMON 02/09 PURCHASE XXXXX77815 CA,-$9.99,$5350.47,
2/12/2024,854,Primary Checkings - 3102,AMZN Mktp US*RB72 02/10 PURCHASE XXXXX61072 WA,-$24.03,$5326.44,
2/12/2024,855,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 02/12/24,-$0.98,$5325.46,
2/14/2024,856,Primary Checkings - 3102,WL *STEAM PURCHAS 02/10 PURCHASE XXXXX22985 WA,-$5.00,$5320.46,
2/14/2024,857,Primary Checkings - 3102,WL *STEAM PURCHAS 02/10 PURCHASE XXXXX22985 WA,-$10.00,$5310.46,
2/15/2024,858,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX24301333 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$27.00,$5283.46,
2/16/2024,859,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1620.24,$6903.70,
2/16/2024,860,Primary Checkings - 3102,"GITHUB, INC. 02/15 PURCHASE XXXXX84820 CA",-$10.00,$6893.70,
2/16/2024,861,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX60493,-$125.00,$6768.70,
2/16/2024,862,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX60494,-$125.00,$6643.70,
2/16/2024,863,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX60497,-$125.00,$6518.70,
2/16/2024,864,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX60496,-$50.00,$6468.70,
2/16/2024,865,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX60495,-$20.00,$6448.70,
2/20/2024,866,Primary Checkings - 3102,Online Banking transfer from CHK 7139 Confirmation# XXXXX51040,$661.86,$7110.56,
2/20/2024,867,Primary Checkings - 3102,CITY OF FRASER UT 02/17 PURCHASE XXXXX16064 MI,-$77.96,$7032.60,
2/20/2024,868,Primary Checkings - 3102,APPLE.COM/BILL 02/17 PURCHASE XXXXX27753 CA,-$2.99,$7029.61,
2/20/2024,869,Primary Checkings - 3102,CCBill.com *Only 02/17 PURCHASE XXXXX69279 CA,-$10.00,$7019.61,
2/20/2024,870,Primary Checkings - 3102,SP RING USA 02/18 PURCHASE SANTA MONICA CA,-$84.79,$6934.82,
2/20/2024,871,Primary Checkings - 3102,PROG MARATHON DES:INS PREM ID:XXXXX1326 Kenne INDN:Kenneth Mead CO ID:XXXXX48088 WEB,-$1179.00,$5755.82,
2/20/2024,872,Primary Checkings - 3102,Bank of America Credit Card Bill Payment,-$661.86,$5093.96,
2/20/2024,873,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX23851203 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$200.00,$4893.96,
2/20/2024,874,Primary Checkings - 3102,DTE Energy DES:XXXXX7474 ID: INDN:neth Mead Kenneth Mead CO ID:XXXXX20792 PPD,-$104.24,$4789.72,
2/20/2024,875,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX21573524 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$30.00,$4759.72,
2/20/2024,876,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 02/20/24,-$0.26,$4759.46,
2/21/2024,877,Primary Checkings - 3102,CRUNCHYROLL.COM 02/21 PURCHASE XXXXX63560 TX,-$9.99,$4749.47,
2/21/2024,878,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX43803269 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$130.00,$4619.47,
2/21/2024,879,Primary Checkings - 3102,KEEP THE CHANGE TRANSFER TO ACCT 9875 FOR 02/21/24,-$0.01,$4619.46,
2/23/2024,880,Primary Checkings - 3102,UNIVERSALMGT0793 DES:PAYROLL ID:02093305 INDN:KENNETH MEAD CO ID:XXXXX3688A PPD,$1620.26,$6239.72,
2/23/2024,881,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX43947,-$125.00,$6114.72,
2/23/2024,882,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX43948,-$125.00,$5989.72,
2/23/2024,883,Primary Checkings - 3102,Online scheduled transfer to SAV 9875 Confirmation# XXXXX43951,-$125.00,$5864.72,
2/23/2024,884,Primary Checkings - 3102,Online scheduled transfer to SAV 7344 Confirmation# XXXXX43950,-$50.00,$5814.72,
2/23/2024,885,Primary Checkings - 3102,Online scheduled transfer to CHK 7139 Confirmation# XXXXX43949,-$20.00,$5794.72,
2/26/2024,886,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX56029416 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$50.00,$5744.72,
2/26/2024,887,Primary Checkings - 3102,VENMO DES:PAYMENT ID:XXXXX38603402 INDN:KENNETH MEAD CO ID:XXXXX81992 WEB,-$45.00,$5699.72,
